Date,Day,S_Guinea,E_Guinea,I_Guinea,R_Guinea,D_Guinea,S_Liberia,E_Liberia,I_Liberia,R_Liberia,D_Liberia,S_SierraLeone,E_SierraLeone,I_SierraLeone,R_SierraLeone,D_SierraLeone,Travel_Rate_Guinea,Travel_Rate_Liberia,Travel_Rate_SierraLeone,Contact_Rate_Guinea,Contact_Rate_Liberia,Contact_Rate_SierraLeone
2014-03-25,87,1975832.7299284926,6594.547834984358,1827.5555887024032,2907.787889754132,11343.364948121454,1497304.3801403164,805.1264009351677,222.42224553617905,340.4226965740374,1325.5895392193383,997518.1074927475,1264.8200127564241,345.1726978596185,483.4501601348712,1884.5224238650671,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-26,88,1974716.0973453994,6915.21503178106,1916.5617297945016,3052.06528673464,11906.187019577823,1497165.5546691504,846.2866460133068,233.7962836632048,358.03314309663193,1394.167653849522,997293.9388753708,1335.589778985329,364.4995692998692,510.8117886466252,1991.1951786364546,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-27,89,1973545.4345549261,7251.221442180122,2009.8395739196976,3203.3670287650575,12496.410589716372,1497019.6393999222,889.5444763665707,245.75028199088771,376.5440493307587,1466.2524177139062,997057.2618067516,1410.2888353430656,384.90092809004267,539.704983232593,2103.8396317505244,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-28,90,1972318.1841202835,7603.275180220632,2107.587745823214,3362.0299929892735,13115.349778138192,1496866.2737431927,935.0061375453502,258.31364964941565,396.00132032921897,1542.0226051268926,996807.3850386041,1489.1323902096913,406.43578043247044,570.2148528118636,2222.787664643307,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-29,91,1971031.6732422675,7972.114465855681,2210.0134598929735,3528.406702848686,13764.379737959642,1496705.078909001,982.7831928596844,271.5172711700901,416.4531891774321,1621.666057332232,996543.5797819191,1572.3471318783495,429.16629750995753,602.4311789218297,2348.389381405125,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-30,92,1969683.1091650461,8358.508627729045,2317.332828295202,3702.8659981437295,14444.939269547227,1496535.657007694,1032.992781336356,285.3935785690374,437.95033314304175,1705.3801349202365,996265.0777508941,1660.1718028779874,453.1579766969252,636.4486648072262,2481.014080299131,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-31,93,1968269.574447132,8763.259117848214,2429.7711676928047,3885.7937304697457,15158.533533227197,1496357.5901069543,1085.7578878591971,299.97662668850853,460.5459956118725,1793.3721927877377,995971.0691114428,1752.8578001621079,478.4798092981462,672.3671973717079,2621.051275453037,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-01,94,1966788.0220996758,9187.200532512205,2547.563308166787,4077.593484004073,15906.736860879986,1496170.4392424203,1141.2076261075506,315.30217210463087,484.29611415667125,1885.860078990643,995660.7003286202,1850.6698021314178,505.20445578065403,710.2921227535456,2768.911771695104,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-02,95,1965235.270593025,9631.201630483101,2670.9539054338766,4278.687323067899,16691.19567197098,1495973.743376111,1199.4775357287847,331.40775610275654,509.25945552198147,1983.072660542294,995333.0719010291,1953.8864248066043,533.4084296378485,750.3345372552906,2925.028799282891,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-03,96,1963607.9987733737,10096.166331173987,2800.197760153055,4489.516560668184,17513.631471403125,1495767.0183096954,1260.7098915715874,348.3327913265257,535.4977566135933,2085.2503726159944,994987.2359996864,2062.800900785371,563.1722894070334,792.611591458286,3089.859200067121,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-04,97,1961902.740667693,10583.034709685311,2935.560129771277,4710.542552005148,18375.84394475801,1495549.7555470169,1325.0540268651548,366.1186520752084,563.075872253683,2192.6457940990954,994622.1939983657,2177.7217863403316,594.5808376267538,837.2468093248655,3263.8846721193113,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-05,98,1960115.8801889992,11092.78397333103,3077.3170375307272,4942.2475126763,19279.714149874155,1495321.4211024533,1392.6666709465712,384.80876872734365,592.0619301782251,2305.5242513593507,994236.8938897302,2298.97369653283,627.7233279439067,884.3704232280624,3447.6130764885866,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-06,99,1958243.6457544172,11626.429410505492,3225.755578086641,5185.135361013403,20227.207802547535,1495081.454253136,1463.7123019190876,404.44872649607925,622.527493561085,2424.164451345088,993830.227584498,2426.898068129231,662.6936806451117,934.1197254596287,3641.5798082404367,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-07,100,1956282.104823494,12185.025291665417,3381.1742260370347,5439.732585873133,21220.378661444865,1494829.2662272935,1538.3635160621227,425.086369362403,654.5477320984143,2548.859148092633,993401.0280800505,2561.85395153644,699.5907087822553,986.6394382970118,3846.3492399098845,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-08,101,1954227.158451017,12769.665728629343,3543.883125375518,5706.5891238679405,22261.37194992993,1494564.2388564812,1616.8014068375633,446.7719061200572,688.2015980737947,2679.9158285669573,992948.0665580068,2704.21881780161,738.5183475364724,1042.0820948325752,4062.516206922926,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-09,102,1952074.5355942606,13381.485518412968,3714.204376173452,5986.279290434177,23352.42798785705,1494285.7231190354,1699.2159731015147,469.5580249356846,723.572016924005,2817.6574550264877,992470.0492557519,2854.3894218761525,779.5858994350715,1100.6084512166258,4290.707615558219,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-10,103,1949819.7876621746,14021.66085282113,3892.472299041651,6279.4026934565945,24495.885755312156,1493993.037667705,1785.8065299487407,493.50000889500285,760.7460802963254,2962.4232171059843,991965.6143205963,3012.7826583367255,822.9082803304462,1162.387903828794,4531.584070150543,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-11,104,1947458.2828624055,14691.410009564803,4079.0336970488884,6586.585192439892,25694.186633923957,1493685.4672635489,1876.7821447279405,518.6558588410253,799.81525160867,3114.569332682107,991433.3284729621,3179.836463497178,868.6062787597201,1227.5989332256236,4785.841604763263,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-12,105,1944985.200626649,15391.993929154685,4274.248089904768,6908.479870666498,26949.878198926857,1493362.261141088,1972.3620903333704,545.0864209208808,840.875581154703,3274.4698858563233,990871.6835431341,3356.010739246225,916.806822322359,1296.4295680248686,5054.213492616489,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-13,106,1942395.5260626874,16124.716690949235,4478.487927718373,7245.768026656956,28265.618086449445,1493022.6312985509,2072.776317390511,572.8555197640427,884.0279314888351,3442.517705044673,990279.0928695027,3541.788302053506,967.6432527115225,1369.0778701544505,5337.472138876822,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-14,107,1939684.044525287,16890.925866926107,4692.13877598137,7599.16017219991,29644.177886422774,1492665.7507282468,2178.2659410141096,602.0300958736972,929.3782111970888,3619.1252737494383,989653.8875944185,3737.675845936608,1021.2556059141184,1445.7524370929357,5636.431039738542,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-15,108,1936845.3364079,17692.012728774604,4915.599469415863,7969.397021608885,31088.447001252167,1492290.7516109184,2289.0837351262167,632.680345471394,977.0376139763762,3804.725662031978,988994.3129123017,3944.204902206108,1077.7908938438368,1526.6729142189738,5951.946780952371,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-16,109,1933873.771416449,18529.41233841308,5149.282249967734,8357.250613702883,32601.437022171696,1491896.723208462,2405.4947071631937,664.8798831809395,1027.1228982028947,3999.773615755532,988298.5237212953,4161.93293692764,1137.4034274323224,1612.0705923202675,6284.921368554355,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-17,110,1930763.5041113137,19404.603400255754,5393.612819945103,8763.525240910094,34186.285353238854,1491482.7100290044,2527.7765951662227,698.7058827657708,1079.7566312375102,4204.746508473589,987564.5808847736,4391.444271574276,1200.2550883671456,1702.1889272060143,6636.304255766671,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-18,111,1927508.4688187798,20319.107961299516,5649.030383216166,9189.058540546619,35846.259467882155,1491047.7096330745,2656.220459879944,734.239245220431,1135.067482005229,4420.145481426176,986790.4467897036,4633.351161412085,1266.5156505815971,1797.2841604749415,7007.094764496161,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-19,112,1924102.3751382248,21274.4908442891,5915.987638936394,9634.722528678372,37584.76094147387,1490590.6704397262,2791.1312726327515,771.5647666086882,1193.1905144964753,4646.496587155877,985973.980965175,4888.294829038039,1336.363095731302,1897.6259383836978,7398.344499448592,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-20,113,1920538.7037243329,22272.358878767212,6194.950688186376,10101.424636875063,39405.32949516439,1490110.4894456519,2932.8285238015956,810.7713107898254,1254.2674938279913,4884.351982083027,985112.9355788577,5156.946506359647,1409.983925995677,2003.4979544512987,7811.159854854571,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-21,114,1916810.7024885465,23314.35981099431,6486.398881901468,10590.108740924903,41311.647008288346,1489606.0098337976,3081.646855763365,851.9519902138883,1318.4472082092825,5134.291181129665,984204.9507879732,5440.008474669483,1487.5734835098638,2115.1986207901596,8246.704633286943,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-22,115,1912911.3832432365,24402.180922530173,6790.824609588147,11101.756170738667,43307.54145739955,1489076.0185046988,3237.9367119401404,895.2043518667112,1385.8858023458831,5396.922356916992,983247.5500117631,5738.215088171391,1569.3362710069669,2233.0417585883406,8706.20273920773,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-23,116,1908833.5188502383,25537.547304557556,7108.73298887847,11637.386707816344,45396.990806747075,1488519.2434899765,3402.065011876875,940.6305707046268,1456.7471280495256,5672.8837060632795,982238.135064586,6052.333790020253,1655.4862717122685,2357.357318715525,9190.940990057086,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-24,117,1904569.6409947115,26722.2197494152,7440.641466854982,12198.059551222976,47584.12677587146,1487934.3512721953,3574.4158449385814,988.3376490718347,1531.2031089377401,5962.844870440099,981173.9812128607,6383.166098292576,1746.247266314712,2488.4921246033427,9702.272014268268,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-25,118,1900112.0386483185,27957.99213881412,7787.0792975332415,12784.87427087929,49873.23855766757,1487319.9439221004,3755.391204540374,1038.4376282641647,1609.4341316521675,6267.508461827161,980052.2320170318,6731.5485802177955,1841.8531526521751,2626.8106608413514,10241.61732765923,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-26,119,1895452.7573455162,29246.688825182373,8148.587000242821,13398.97160021079,52268.77590985603,1486674.5565352198,3945.41164017945,1091.0477768617272,1691.6293974979262,6587.6114323645115,978869.8948116957,7098.353660815108,1942.5482169943098,2772.6957752080175,10810.47007215475,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-27,120,1890583.5991841578,30590.160655430533,8525.715534616433,14041.534415871303,54775.35297600308,1485996.653778047,4144.9171265274035,1146.2908433849548,1777.9873983757657,6923.926929475321,977623.8347715546,7484.490605876674,2048.587480335478,2926.5496184199083,11410.39868192282,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-28,121,1885496.1239842195,31990.28115288419,8919.025457760668,14713.788452471412,57397.7510729254,1485284.6269572822,4354.367792468814,1204.2952681090273,1868.7163228858335,7277.265878717171,976310.7700643542,7890.906247296478,2160.236960658672,3088.794431778572,12043.049956187131,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-29,122,1880181.6514628765,33448.942105354035,9329.085920829224,15417.002963860074,60140.921269557046,1484536.790949932,4574.244675875212,1265.1954026939181,1964.034483979529,7648.478650685027,974927.266940005,8318.585637576676,2277.773919807946,3259.873365435648,12710.152251531417,0.001,0.001,0.001,2.0,1.5,1.8
2014-04-30,123,1874631.2646277188,34968.04818901852,9756.473421567474,16152.491382381462,63009.98695780777,1483751.3807538599,4805.050561848097,1329.1317546197843,2064.170801974095,8038.456943778317,973469.7343927749,8768.552670075902,2401.4871109781466,3440.2513906521135,13413.519040943842,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-01,124,1868835.8147052354,36549.51086262188,10201.770493271872,16921.611826703087,66010.24583269308,1482926.5479964956,5047.310815523029,1396.2512362676919,2169.365296268286,8448.135701000674,971934.4190362158,9241.870525103519,2531.6770191724163,3630.4162056189066,14155.05244780834,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-02,125,1862785.926836678,38195.24225297758,10665.564254788702,17725.76748316935,69147.17137914311,1482060.3576590018,5301.574154820711,1466.7073924915087,2279.8695497320377,8878.494920289037,970317.4005099277,9739.641970806226,2668.6560303160254,3830.8790769335565,14936.746528924128,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-03,126,1856472.0085262319,39907.14692322174,11148.444416172468,18566.406968642503,72426.41428639634,1481150.783921872,5568.413618680298,1540.6606859584542,2395.947300712266,9330.561962376902,968614.5859036087,10263.00959909887,2812.748605122785,4042.1758939171673,15760.69138798728,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-04,127,1849884.2590121161,41687.1142295565,11651.001437642777,19445.02435360389,75853.80253720171,1480195.706862482,5848.427308264656,1618.2787197879486,2517.8749202993085,9805.41341169059,966821.7058842538,10813.155675791195,2964.291341757491,4264.867976779984,16629.076328772077,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-05,128,1843012.6806686246,43537.00890341333,12173.824331524642,20363.15920579834,79435.34157703449,1479192.9083724122,6142.239302628276,1699.7365151769152,2645.94200199667,10304.177375337007,964934.3099060385,11391.301942988948,3123.6330771077087,4499.543073855003,17544.193746063538,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-06,129,1835847.092733148,45458.66093478391,12717.498154946843,21322.39636512154,83177.21343490615,1478140.0682033233,6450.500518202441,1785.2167710626948,2780.4519402883043,10828.035739056166,962947.7621738245,11998.709089906897,3291.1348737875546,4746.816296021571,18508.442771620223,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-07,130,1828377.1471738813,47453.854437549904,13282.601274978417,22324.365535829525,87085.77513152066,1477034.7598837202,6773.889575524406,1874.9101293984884,2921.722532930193,11378.226515795895,960857.2378978076,12636.675954306527,3467.1699566779616,5007.331056986219,19524.33294309259,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-08,131,1820592.3473633977,49524.31523507721,13869.702285074163,23370.740638454146,91167.55614999389,1475874.4464675677,7113.113675638226,1969.0154459293046,3070.086614462402,11956.04631621197,958657.7199448234,13306.538374446667,3652.1235687585267,5281.760020407344,20594.487899757314,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-09,132,1812482.0679380489,51671.698239720055,14479.356842364434,24463.238977926754,95429.25518966909,1474656.4764752311,7468.90941122123,2067.740043320647,3225.8926673934993,12562.852732237703,956343.9961838481,14009.667782403903,3846.3927572149723,5570.805972358707,21721.648787041147,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-10,133,1804035.5793200135,53897.57244262881,15112.10389734043,25603.620071835114,99877.73559399652,1473378.0793517113,7842.043642051962,2171.2999891408776,3389.505513693337,13200.06703403025,953910.6571585974,14747.469253151226,4050.3860510710497,5875.20276024593,22908.67792049327,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-11,134,1795242.0740854952,56203.405475606014,15768.461759055741,26793.684222819946,104520.0197803587,1472036.3610871185,8233.314304031563,2279.920355401121,3561.3069905000316,13869.176805563586,951352.0946280536,15521.379192712064,4264.523035894179,6195.716149258153,24158.562128132362,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-12,135,1786090.6973719236,58590.5464300852,16448.923662907997,28035.270723889276,109363.28223786858,1470628.2996219727,8643.551218512173,2393.835481573561,3741.696668967946,14571.738748714537,948662.5008702099,16332.862445941986,4489.233784787337,6533.1446708338035,25474.416061811873,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-13,136,1776570.5782228257,61060.208736369816,17153.9533513384,29330.255857436823,114414.84172050584,1469150.7405493998,9073.61680431974,2513.289213380204,3931.092537326869,15309.381347972318,945835.868950775,17183.409069952384,4724.958211287655,6888.320358369337,26859.48506874063,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-14,137,1766670.8670601503,63613.45021210677,17883.97988929428,30680.550377637326,119682.15142480531,1467600.39233086,9524.406829204563,2638.5351604984653,4129.931771313977,16083.807876206985,942865.9938779648,18074.53026736728,4972.145233547594,7262.109512070458,28317.148176972558,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-15,138,1756380.778707501,66251.15094108584,18639.391879437033,32088.09642529597,125172.78695354295,1465973.8213268276,9996.851122965869,2769.8369524402997,4338.671550564789,16896.799580079223,939746.4751986355,19007.753391371672,5231.251727219165,7655.413402203787,29850.92084082956,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-16,139,1745689.631683743,68973.99404822236,19420.532193948842,33554.86450735916,130894.43453192865,1464267.447776066,10491.91408875304,2907.468417533575,4557.789738295668,17750.218332416072,936470.7206855989,19984.61710929208,5502.741384535818,8069.168736448569,31464.456765858497,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-17,140,1734586.8980528628,71782.44135797422,20227.691537607316,35082.84960480199,136854.8758234399,1462477.5408608993,11010.595279409245,3051.713811582037,4787.785724104175,18646.009921245535,933031.9515543998,21006.664986682597,5787.0833226109335,8504.348188639055,33161.5499737409,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-18,141,1723062.2561460487,74676.70860134608,21061.101859897633,36674.066817282044,143061.97093868183,1460600.2140401818,11553.929838772243,3202.8680176459534,5029.181245592069,19586.207256636826,929423.2095183403,22075.438272087227,6084.750511081673,8961.96075235015,34946.13618405593,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-19,142,1711105.6425775874,77656.74176965718,21920.929850755954,38330.54690081097,149523.6410269882,1458631.4208063527,12122.988828891788,3361.2367008657543,5282.521155896073,20572.933366776473,925637.3648586698,23192.468510229217,6396.218056039845,9443.051951650192,36822.29363882853,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-20,143,1698707.3192992278,80722.1874821089,22807.268561359022,40054.33034066915,156247.84515396226,1456566.9495912634,12718.879532416362,3527.1364609789002,5548.374370478118,21608.405094176916,921667.1280640399,24359.267693023783,6721.960795400535,9948.703966440948,38794.243594454805,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-21,144,1685857.9310761427,83872.36855768085,23720.130788858645,41847.46195699839,163242.55925758777,1454402.4200357057,13342.745475496104,3700.89493340256,5827.3346031423,22694.935969629783,917505.0619326915,25577.319033091404,7062.451227208601,10480.035468374133,40866.34968399027,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-22,145,1672548.5766999386,87106.25433361146,24659.440588645735,43711.98416117928,170515.749840483,1452133.2784430983,13995.76643598598,3882.850879650392,6120.021273727882,23834.939756713935,913143.5970168316,26848.06549865709,7418.156733465787,11038.20137532046,43043.11696269079,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-23,146,1658770.8806184107,90422.43206813489,25625.02508930656,45649.929844106664,178075.3462267872,1449754.7938082814,14679.158226235408,4073.3542258620296,6427.080355025034,25030.93375965746,908575.0493882439,28172.89754424953,7789.536619461409,11624.392333891796,45329.18989234705,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-24,147,1644517.0694278518,93819.07746914969,26616.605906159843,47663.31453241084,185929.209963345,1447262.0539815319,15394.172298266025,4272.7660599952005,6749.185236777215,26285.542198482195,903791.6413326816,29553.13945349328,8177.038775615724,12239.833964537538,47729.349399702725,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-25,148,1629780.049872308,97293.92580903527,27633.790587006017,49754.128110943944,194085.1025290777,1444649.962194174,16142.09515709951,4481.458582009215,7087.037564636508,27601.499486916182,898785.5243769055,30990.034775733893,8581.096086216758,12885.785867177256,50248.50900076124,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-26,149,1614553.4955560719,100844.24115036815,28676.063327781183,51924.325301582314,202550.64819294983,1441913.2336676933,16924.247501249392,4699.814995559615,7441.368129693731,28981.653708611266,893548.8070775684,32484.729413196357,9002.122219731047,13563.540260720189,52891.70949722429,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-27,150,1598831.9296576635,104466.78860703012,29742.776400155093,54175.81619329093,211333.29707216012,1439046.3929194598,17741.983160928376,4928.229336034018,7812.937670118242,30428.96975073702,888073.5841492165,34038.254651661664,9440.507326678824,14274.420379687264,55664.11272517903,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-28,151,1582610.815406027,108157.80539735555,30833.141003922603,56510.45555197331,220440.28343053564,1436043.7712632148,18596.687704930133,5167.106235478245,8202.537713546622,31946.532597584122,882351.9706529335,35651.50776900014,9896.613135952972,15019.778455130217,58570.993682415865,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-29,152,1565886.6469166612,111912.97372235892,31946.21841773596,58930.03162351395,229878.58200012133,1432899.504891382,19489.77675281911,5416.860605210066,8610.99137767146,33537.55046177686,876376.139432,37325.2315839396,10370.767685829205,15800.993323725708,61617.731205255215,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-30,153,1548657.0417175842,115727.39515582239,33080.91133484905,61436.25424565693,239654.8616069694,1429607.533517161,20422.693939849003,5677.91723142949,9039.154145216728,35205.357816303374,870138.3625094431,39059.992551844625,10863.259614815217,16619.467614677917,64809.79699837834,0.001,0.001,0.001,2.0,1.5,1.8
2014-05-31,154,1530920.8341789774,119595.5670594259,34235.955504312005,64030.742299848855,249775.436222338,1426161.5996632774,21396.908495323692,5950.710282903831,9487.914603774792,36953.41829036888,863631.0565816967,40856.15742337702,11374.332046800779,17476.624476765337,68152.74287081017,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-01,155,1512678.1690220213,123511.36155984955,35409.91181691042,66715.01053330481,260246.21355755534,1422555.2486705303,22413.91241509798,6235.682707918941,9958.195144174293,38785.3274042608,856846.832656465,42713.86860053104,11904.176013993807,18373.903819803043,71652.18607758422,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-02,156,1493930.5940280855,127468.00762415418,36601.1589720489,69490.45579340543,271072.6413670144,1418781.829522705,23475.217177521496,6533.285522468221,10450.952607613614,40704.81510511832,849778.549947403,44633.01820413441,12452.923479770774,19312.758031982954,75313.79261657511,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-03,157,1474681.1509588473,131458.07681221506,37807.88687532865,72358.34272767027,282259.6516662744,1414834.4965732829,24582.34997469996,6843.976973504473,10967.17887316613,42715.74807117593,842419.374003432,46613.22101719337,13020.639947634936,20294.6471468907,79143.25837868516,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-04,158,1454934.463661264,135473.47338781075,39028.090948415025,75319.78898254813,293811.6029962168,1410706.2123006585,25736.84940067994,7168.221562107128,11507.901374807323,44822.131741641584,834762.839224719,48653.78639162226,13607.316668794818,21321.03340875279,83146.28794996349,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-05,159,1434696.8218647062,139505.4292926591,40259.5675077492,78375.750070788,305732.22139426885,1406389.7511464292,26940.260594174975,7506.488928454713,12074.183536927061,47028.11202962524,826802.915202124,50753.68948042425,14212.86254465538,22393.37525731044,87328.57114970514,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-06,160,1413976.2601744402,143544.504637061,41499.91035767301,81527.00384546959,318024.5398319739,1401877.7045969127,28194.129744093396,7859.252571062805,12667.12511998624,49337.97668532665,818534.077394791,52911.541769715426,14837.0956720072,23513.120643165556,91695.75695632263,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-07,161,1392782.6308141472,147580.59463485182,42746.50888053436,84774.1346290698,330690.836307408,1397162.4877172804,29499.997862357945,8226.988374967541,13287.862458243962,51756.15623919623,809951.3823266209,55125.56108693749,15479.734563670007,24681.69959404008,96253.42451067547,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-08,162,1371127.6641938407,151602.94221485185,43996.547696426955,88117.51834833798,343732.57586140017,1392236.346560751,30859.394348358233,8610.173076132678,13937.568574440758,54287.22446471835,801050.540698607,57393.54373871436,16140.389808305556,25900.516682122026,101007.05373299429,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-09,163,1349025.0311667337,155600.16034784602,45247.007913977046,91557.3050170242,357150.34224921284,1387091.3684837963,32273.828643214794,9009.282263265119,14617.453185658243,56935.8984201662,791828.0066427328,59712.83207765197,16818.55411361517,27170.94146000506,105961.98801510202,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-10,164,1326490.3798902316,159560.25956042955,46494.670945949605,95093.40481946223,370943.7836586485,1381719.492671414,33744.78253652694,9424.788476569282,15328.76251336554,59707.0377237491,782281.0531570588,62080.28939704107,17513.594267583452,28494.29982986563,111123.40055210635,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-11,165,1303541.3707201926,163470.68530177258,47736.124191578805,98725.47220376154,385111.55066482036,1376112.5234370448,35273.7007182246,9857.158874402046,16072.778973536635,62605.643363751136,772407.8599695453,64492.27197388212,18224.741966764588,29871.86368935366,116496.25395137035,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-12,166,1280197.6935366816,167318.36446323773,48967.76850659872,102452.89132764438,399651.23946200893,1370262.145376009,36861.9806555378,10306.852772167178,16850.820652303555,65636.85567180712,762207.5993515404,66944.60445800527,18951.085247705763,31304.840189953793,122085.25832880032,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-13,167,1256481.07124041,171089.7598031537,50185.82893115297,106274.76204842015,414559.3372185508,1364159.9405215243,38510.96167036675,10774.318874349958,17664.240598726512,68805.95158356622,751680.5219855126,69432.55782935636,19691.56033116084,32794.36037591741,127894.82698783254,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-14,168,1232415.2461287274,174770.9344566353,51386.36797620482,110189.88682661387,429831.1709968678,1357797.4079835312,40221.912971721,11259.99223138813,18514.425880277653,72118.34097337748,740828.0422670046,71950.83071623147,20444.944035717974,34341.46713654511,133929.02941915733,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-15,169,1208025.9491906697,178347.62529041126,52565.30092164528,114196.75889984677,445460.86162854487,1351165.985799854,41996.020800745595,11764.291005345498,19402.79640695022,75579.56208693367,729652.8207542164,74493.53478256517,21209.8470200676,35947.10274105631,140191.5426711491,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-16,170,1183340.8514909982,181805.3256220412,53718.414471241435,118293.55151585593,461441.28172201087,1344257.0755372765,43834.374499199585,12287.612869931558,20330.80348848841,79195.275932871,718158.8443049575,77054.18474916535,21984.707792831516,37612.09574307561,146685.60026005586,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-17,171,1158389.4956130816,185129.37708835307,54841.38804024238,122478.1088306731,477764.020166025,1337062.0696348366,45737.95154727465,12830.33114158404,21299.92809720517,82971.25952575431,706351.5011061742,79625.69410655307,22767.788039677667,39337.1474970653,153413.93956550056,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-18,172,1133203.2077646314,188305.0695311392,55929.817735998244,126747.93856738906,494419.3535016768,1329572.3814908785,47707.601632825885,13392.790616364673,22311.67882855748,86913.3979494668,694237.6492102715,82200.37723368582,23557.1693092925,41122.81841526021,160378.74821256276,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-19,173,1107814.99014297,191317.74851618544,56979.24296078447,131100.2066106195,511396.22484554263,1321779.4784674228,49744.02971005876,13975.303107063284,23367.589533766553,91027.67514087293,681825.6772815307,84769.95860242125,24350.751306622526,42969.51404029601,167581.60973384444,0.001,0.001,0.001,2.0,1.5,1.8
2014-06-20,174,1082259.3926305932,194152.93035501792,57985.1757378588,135531.73373234813,528682.2311274989,1313674.9181674537,51847.77794281839,14578.142642130233,24469.216581142544,95320.16322442784,669125.5562049682,87325.58996181143,25146.252036279107,44877.470976523735,175023.44867912924,0.001,0.001,0.001,2.0,1.5,1.8
